application_id,borrower_id,application_date,approval_date,time_to_decision,application_status,amount_requested,approved_amount,interest_rate,term,ltv_ratio,combined_ltv,loan_purpose,credit_score,annual_income,property_value
sdv-id-lkvzrm,sdv-pii-zudp7,2023-05-24,2022-12-24,14,Approved,125972,379,0.09,180,80.3,86.4,Home Improvement,625,93116,363110
sdv-id-EjvxUU,sdv-pii-az31x,2022-03-20,2022-01-27,13,Approved,152640,25301,6.25,240,81.3,87.9,Education Expenses,793,112391,404170
sdv-id-TDnDAP,sdv-pii-y5oxc,2024-04-20,2024-05-08,17,Approved,159768,6614,6.15,360,81.1,89.4,Medical Expenses,677,101539,450769
sdv-id-JOlFji,sdv-pii-tzqaq,2024-01-09,,14,Approved,107192,5070,6.22,360,69.7,76.2,Education Expenses,644,83575,431817
sdv-id-ExaqSV,sdv-pii-k7rfb,2024-09-25,,18,Approved,145163,43545,6.25,240,80.4,88.9,Home Improvement,793,146127,520599
sdv-id-UscwZI,sdv-pii-8ltem,2022-08-28,2023-09-08,17,Approved,103123,14346,6.25,120,69.6,78.2,Home Improvement,757,122544,425642
sdv-id-LTyXKI,sdv-pii-1shdi,2022-08-28,2022-10-07,15,Approved,67147,45172,6.25,240,44.7,50.3,Education Expenses,790,94921,333581
sdv-id-mEqLQR,sdv-pii-96wup,2024-11-11,2023-12-12,18,Approved,69155,49448,6.25,180,51.2,57.4,Debt Consolidation,766,125034,401043
sdv-id-IrJBFL,sdv-pii-z8v2r,2024-12-15,2024-09-13,10,Denied,61980,4551,6.25,240,49.1,56.3,Debt Consolidation,756,81788,287497
sdv-id-ZnZQqu,sdv-pii-6dhmn,2023-07-27,,12,Approved,97797,2255,5.43,120,64.2,72.9,Education Expenses,640,94097,378945
sdv-id-kmhKrK,sdv-pii-uwsi6,2022-01-07,,14,Approved,86013,19636,6.25,360,59.1,64.8,Education Expenses,788,95791,353806
sdv-id-oQfqGR,sdv-pii-2lsfo,2024-10-23,2024-09-26,15,Approved,117287,19175,6.25,180,72.6,76.0,Debt Consolidation,758,122131,369635
sdv-id-tTazLa,sdv-pii-hkg97,2023-07-11,2023-07-30,14,Approved,111767,13704,6.25,120,75.4,84.8,Education Expenses,767,88292,463188
sdv-id-ARwECP,sdv-pii-0mabm,2023-05-11,2023-02-12,17,Approved,72983,9351,6.25,360,53.4,60.1,Home Improvement,727,79300,338569
sdv-id-eXOmHH,sdv-pii-azz5i,2023-03-23,2024-04-05,12,Approved,162971,29382,6.25,360,76.5,82.3,Home Improvement,781,115371,525051
sdv-id-MJSwMH,sdv-pii-o4hz2,2024-06-16,2024-06-05,16,Pending,154848,126,0.02,240,88.9,96.6,Home Improvement,775,70739,402804
sdv-id-BlHOat,sdv-pii-0jbsx,2022-09-25,2023-02-15,12,Approved,50854,45313,6.25,180,42.5,48.6,Home Improvement,766,80337,304772
sdv-id-qRxFPu,sdv-pii-0c098,2024-05-15,2024-04-25,15,Approved,179251,848,0.08,240,86.9,94.7,Home Improvement,710,88186,521461
sdv-id-jZEMFc,sdv-pii-s6acp,2023-03-17,2022-08-01,16,Approved,96433,1359,0.9,240,74.6,83.0,Home Improvement,760,103643,381462
sdv-id-JfrPpL,sdv-pii-soqyd,2023-10-01,2023-10-03,11,Approved,149007,12317,6.23,360,69.3,75.3,Home Improvement,754,140096,517036
sdv-id-XgLocu,sdv-pii-ffbm6,2024-02-09,,10,Approved,79632,25188,6.25,240,56.0,62.7,Debt Consolidation,790,100117,355556
sdv-id-sdDSym,sdv-pii-m0r3p,2024-02-25,2023-05-25,22,Pending,190855,5,0.0,240,90.8,98.1,Debt Consolidation,687,65865,433974
sdv-id-cPXlWA,sdv-pii-ndfkr,2024-04-26,,17,Pending,137210,3043,5.98,180,83.1,91.0,Debt Consolidation,668,91145,416891
sdv-id-tGALLq,sdv-pii-dkom8,2023-03-04,2024-03-23,13,Approved,170750,14,0.0,240,90.3,97.7,Home Improvement,620,69085,371112
sdv-id-HCbapi,sdv-pii-gfq2g,2023-02-22,,15,Approved,88090,16680,6.25,360,60.4,67.9,Home Improvement,750,119307,393902
sdv-id-rZcIhC,sdv-pii-k85ru,2022-08-15,2022-10-14,13,Approved,53416,6435,6.25,180,55.2,63.8,Debt Consolidation,756,63230,272364
sdv-id-pKwLEu,sdv-pii-otude,2024-09-04,2023-09-12,13,Approved,58277,18483,6.25,240,48.6,55.3,Debt Consolidation,742,79976,307052
sdv-id-xQchmF,sdv-pii-co6ye,2024-06-13,,12,Denied,141550,1,0.0,240,88.5,96.3,Home Improvement,700,62341,303677
sdv-id-kPAmZR,sdv-pii-j8x2z,2023-05-02,2023-07-11,15,Approved,59052,67861,6.25,120,46.3,52.9,Debt Consolidation,794,86598,332372
sdv-id-UZKsIA,sdv-pii-dgd9u,2023-12-19,,13,Approved,57653,107945,6.25,240,44.9,51.0,Home Improvement,795,144230,444409
sdv-id-Khgisv,sdv-pii-9axuz,2024-05-31,,12,Approved,55197,67527,6.25,360,45.5,52.9,Home Improvement,789,131031,312330
sdv-id-xZgRUb,sdv-pii-6y7cw,2024-11-05,2024-04-28,19,Approved,180500,233,0.06,180,89.7,96.9,Education Expenses,615,93137,460049
sdv-id-pkAqRh,sdv-pii-ntjcr,2023-08-13,2023-03-26,15,Withdrawn,134311,259,0.22,180,85.1,91.5,Home Improvement,614,66844,384105
sdv-id-SBeOxt,sdv-pii-qb8ui,2023-01-17,2022-08-27,12,Approved,185333,7381,5.1,120,87.5,94.7,Debt Consolidation,791,132811,489717
sdv-id-weZHxg,sdv-pii-bpx24,2023-11-17,2023-10-12,17,Approved,166353,703,0.05,240,84.7,90.9,Medical Expenses,647,95413,378946
sdv-id-gHUbmp,sdv-pii-8qnv5,2022-09-16,,10,Approved,55958,5594,6.25,180,54.3,62.1,Education Expenses,649,67211,275359
sdv-id-mjgVcF,sdv-pii-nfkp0,2022-02-05,2022-01-25,12,Approved,105584,11240,6.25,120,58.3,65.8,Medical Expenses,764,82598,372089
sdv-id-mYhNPu,sdv-pii-opca0,2023-05-25,2023-01-09,18,Approved,143866,651,0.24,120,75.6,83.3,Debt Consolidation,684,94586,401331
sdv-id-iFIhNg,sdv-pii-ugai6,2022-05-06,2022-02-24,11,Approved,70391,43442,6.25,240,48.5,55.4,Home Improvement,790,105677,434090
sdv-id-TErMdS,sdv-pii-viytj,2024-04-01,2023-05-29,12,Approved,100086,114397,6.25,180,54.4,58.2,Debt Consolidation,795,144953,441731
sdv-id-pGvTOn,sdv-pii-xe3bd,2023-02-08,2023-03-25,13,Approved,67194,4081,6.22,240,55.2,61.9,Home Improvement,768,64674,316980
sdv-id-DumhzA,sdv-pii-tbhes,2022-02-07,,15,Denied,167190,44,0.0,240,89.4,96.7,Home Improvement,764,69556,380449
sdv-id-ykHuJz,sdv-pii-n9nkj,2024-02-07,2022-10-23,12,Approved,87374,30,0.0,240,77.7,87.6,Debt Consolidation,607,62171,293585
sdv-id-tZdesj,sdv-pii-79uzi,2023-06-12,2024-02-05,11,Approved,47483,24723,6.25,240,42.7,49.0,Home Improvement,683,98237,291203
sdv-id-LcIjpR,sdv-pii-of3cf,2024-02-02,,10,Approved,47827,35638,6.25,240,42.3,48.3,Debt Consolidation,785,126193,307764
sdv-id-ctBwDv,sdv-pii-aiiv5,2022-12-03,2023-01-10,15,Approved,79450,3871,6.24,240,60.3,68.5,Medical Expenses,750,91771,314598
sdv-id-nmpoMX,sdv-pii-lbmwh,2023-12-31,,22,Approved,126754,4652,6.18,180,76.7,82.9,Medical Expenses,635,73731,420068
sdv-id-NOPXBM,sdv-pii-iinur,2023-04-24,2023-02-04,9,Approved,40792,24957,6.25,180,41.3,47.5,Education Expenses,728,65623,265755
sdv-id-fGqNkc,sdv-pii-4jbk2,2024-07-02,2024-04-11,21,Approved,97494,364,1.26,180,70.8,79.0,Debt Consolidation,719,70001,325022
sdv-id-wTKIRH,sdv-pii-a5bpr,2023-12-05,2024-09-12,13,Approved,110152,37446,6.25,240,70.9,75.5,Medical Expenses,724,124973,421622
sdv-id-gXVMQh,sdv-pii-7syo7,2024-01-03,,18,Approved,198347,4968,0.95,240,89.7,96.7,Home Improvement,791,100203,526653
sdv-id-lizhxb,sdv-pii-1e3oc,2024-12-09,2024-12-01,15,Pending,170497,43,0.0,360,89.0,96.4,Home Improvement,682,86619,504128
sdv-id-TuoYJy,sdv-pii-p03cw,2022-10-02,,15,Approved,111262,33897,6.25,120,68.1,75.7,Debt Consolidation,782,100342,386229
sdv-id-hVxmot,sdv-pii-jgut5,2024-08-23,2024-02-28,13,Approved,100275,931,4.91,120,69.7,74.4,Medical Expenses,681,77369,308141
sdv-id-FzIPYO,sdv-pii-59j59,2023-08-07,2024-02-25,13,Approved,119953,30985,6.25,180,77.2,83.2,Education Expenses,757,86683,399419
sdv-id-GUHIkl,sdv-pii-p2hdl,2024-05-02,,10,Approved,120633,63971,6.25,180,63.6,67.8,Home Improvement,795,123638,429830
sdv-id-iVlauD,sdv-pii-a6zp6,2022-10-28,,14,Approved,77388,21400,6.25,240,55.1,61.0,Home Improvement,794,74355,365184
sdv-id-sSNYPU,sdv-pii-28gqd,2024-11-06,2024-11-07,12,Approved,61401,19930,6.25,180,51.2,56.3,Medical Expenses,761,76071,354868
sdv-id-PxyiJs,sdv-pii-5cgu8,2023-02-06,2022-11-29,12,Approved,179036,24106,6.25,360,85.5,93.0,Home Improvement,795,146587,494856
sdv-id-JYdbQZ,sdv-pii-vjdho,2024-03-29,2023-08-19,18,Denied,143015,79,0.01,360,82.4,90.2,Education Expenses,654,87380,377191
sdv-id-lQCghc,sdv-pii-n1axq,2022-03-17,,10,Approved,120441,3676,6.01,120,81.0,87.5,Home Improvement,776,95457,423774
sdv-id-MATcOG,sdv-pii-km9j1,2022-06-06,2022-07-14,13,Approved,101431,30951,6.25,120,56.2,59.9,Debt Consolidation,785,103440,441925
sdv-id-VnOnTe,sdv-pii-08g2v,2024-02-01,2023-11-08,12,Approved,65703,40919,6.25,180,51.5,56.9,Debt Consolidation,731,86494,335287
sdv-id-IDZNLn,sdv-pii-9m8hd,2024-06-10,2024-01-27,20,Approved,177317,10789,6.24,180,87.3,92.8,Debt Consolidation,700,112198,510830
sdv-id-TAPmkd,sdv-pii-g1kqj,2022-11-16,2022-12-15,11,Approved,110615,41007,6.25,360,69.6,74.3,Home Improvement,794,128966,393162
sdv-id-yNARgV,sdv-pii-1z3tf,2024-03-28,,14,Approved,54371,99227,6.25,180,43.8,49.6,Debt Consolidation,795,139763,434306
sdv-id-zTUQzM,sdv-pii-ajr68,2023-05-03,2023-07-17,13,Approved,52929,31880,6.25,240,50.6,56.7,Home Improvement,787,89378,300519
sdv-id-KqBZzB,sdv-pii-nx96r,2023-08-04,,14,Approved,45612,10214,6.25,120,41.7,47.7,Medical Expenses,765,74891,276495
sdv-id-bgulQj,sdv-pii-puqkk,2024-05-17,2024-04-17,16,Pending,130723,2057,5.58,180,77.7,85.3,Medical Expenses,668,75060,376639
sdv-id-PHAkdI,sdv-pii-esq5m,2024-08-24,,12,Approved,76088,1206,4.47,240,71.1,79.3,Home Improvement,716,68547,290199
sdv-id-PgcILa,sdv-pii-y1dlp,2022-04-24,2022-04-17,12,Denied,79657,2,0.0,120,70.2,80.6,Home Improvement,617,61102,274246
sdv-id-emQhVr,sdv-pii-wme7i,2023-05-18,2022-10-22,19,Denied,127240,14793,6.25,360,72.3,76.5,Education Expenses,777,104541,427189
sdv-id-WcdJKl,sdv-pii-yohng,2023-08-24,2023-09-03,9,Approved,59760,26193,6.25,360,45.6,51.4,Debt Consolidation,762,117610,327017
sdv-id-YPSUeS,sdv-pii-41lyy,2022-11-12,2022-03-17,13,Approved,68553,57095,6.25,180,50.9,56.6,Education Expenses,795,127360,301456
sdv-id-JUZHQe,sdv-pii-5qbos,2023-03-27,2023-10-08,15,Approved,144072,18518,6.25,120,81.2,85.6,Education Expenses,718,101521,372544
sdv-id-JEhuCZ,sdv-pii-zkay4,2022-03-02,2022-10-06,13,Pending,170057,220,0.02,180,89.2,96.2,Medical Expenses,625,64341,408591
sdv-id-XUfZNy,sdv-pii-cuqpd,2023-05-30,2023-09-07,15,Approved,188728,53591,6.25,240,88.2,94.6,Debt Consolidation,778,142957,529220
sdv-id-pOGvRb,sdv-pii-lf6gy,2024-08-14,2024-10-05,10,Denied,68291,15689,6.25,240,50.0,56.2,Debt Consolidation,784,75023,317208
sdv-id-pseMdM,sdv-pii-l1kzm,2022-01-09,2022-06-04,14,Approved,109304,4577,6.24,360,77.5,85.7,Medical Expenses,619,67992,289833
sdv-id-RJWJQP,sdv-pii-6iqe0,2022-08-14,2023-04-12,8,Approved,42960,31520,6.25,240,42.0,48.5,Debt Consolidation,747,71668,272832
sdv-id-nnHjQj,sdv-pii-amjnw,2024-10-16,2024-07-27,18,Withdrawn,194686,638,0.04,240,90.4,97.6,Debt Consolidation,635,114537,514874
sdv-id-ItnNXK,sdv-pii-vpyzl,2024-11-21,2024-03-05,11,Denied,79199,669,6.06,180,56.4,63.9,Medical Expenses,657,71442,289963
sdv-id-ltvjlz,sdv-pii-zrvgp,2023-12-24,2024-03-23,12,Approved,104206,5604,6.23,120,71.8,78.9,Education Expenses,696,70954,316579
sdv-id-eQXPoJ,sdv-pii-4hvsj,2023-06-13,2022-11-18,12,Approved,52732,2331,6.24,120,47.9,54.5,Debt Consolidation,665,76424,282481
sdv-id-puJfVD,sdv-pii-oylsz,2024-06-18,2024-07-15,15,Approved,50674,60247,6.25,240,45.3,51.0,Debt Consolidation,793,123492,349938
sdv-id-DzqfUJ,sdv-pii-zr4wt,2024-01-25,2024-01-13,10,Approved,54192,44574,6.25,360,43.7,49.1,Debt Consolidation,788,114253,347261
sdv-id-jCSwBW,sdv-pii-wnftc,2022-03-30,2022-11-20,23,Approved,103916,1192,1.31,360,65.0,72.7,Home Improvement,636,68240,381861
sdv-id-Ifuvmr,sdv-pii-lixh7,2022-05-06,,13,Approved,154554,827,1.66,120,84.0,90.5,Education Expenses,616,73677,348843
sdv-id-HRioIy,sdv-pii-af107,2024-07-07,,18,Pending,200539,1612,0.44,120,90.9,98.1,Debt Consolidation,773,134673,533103
sdv-id-PNUoLb,sdv-pii-ncs0r,2024-09-05,2024-11-23,18,Approved,180251,8861,6.2,360,87.6,94.4,Home Improvement,759,136785,518512
sdv-id-ELFBHy,sdv-pii-rht51,2023-04-28,2022-12-28,11,Approved,44882,91855,6.25,240,41.2,47.4,Home Improvement,795,109851,324980
sdv-id-YDcmKT,sdv-pii-n8x33,2022-06-08,2022-09-01,16,Pending,196693,0,0.0,180,91.0,98.3,Debt Consolidation,655,61749,443525
sdv-id-wEfzsp,sdv-pii-l5ldu,2023-01-13,2023-07-04,13,Withdrawn,197535,657,0.02,360,90.0,97.1,Home Improvement,721,138058,516525
sdv-id-WBveZO,sdv-pii-z2ck2,2023-10-18,2024-02-16,12,Denied,188606,4625,5.65,360,86.7,93.8,Medical Expenses,778,103545,513506
sdv-id-TahBrr,sdv-pii-dpogs,2023-02-13,2022-08-09,19,Approved,149618,689,0.21,120,86.7,94.8,Debt Consolidation,729,116061,452852
sdv-id-EsLhGX,sdv-pii-mvs9n,2023-12-25,2023-09-02,16,Denied,129926,1603,2.92,120,75.6,83.4,Home Improvement,654,70091,408787
sdv-id-TlACpq,sdv-pii-cnlae,2022-05-02,,13,Pending,109632,11,0.0,180,75.4,84.4,Home Improvement,606,63139,319939
sdv-id-pvdxtX,sdv-pii-ldrqj,2022-07-16,2022-07-16,15,Approved,51265,76328,6.25,360,46.5,53.5,Home Improvement,793,127635,415311
sdv-id-IHEwSh,sdv-pii-gsjdf,2023-11-13,,12,Approved,79693,11094,6.25,120,50.4,55.4,Debt Consolidation,780,78729,328514
sdv-id-IgsAXd,sdv-pii-2wln5,2024-08-07,2024-06-18,12,Approved,58871,18519,6.25,240,47.9,54.0,Education Expenses,794,94448,409072
sdv-id-uJhPkE,sdv-pii-4onb7,2023-10-30,2024-04-21,14,Approved,65023,1379,5.9,240,55.3,61.8,Home Improvement,659,73289,281593
sdv-id-aAxPrn,sdv-pii-de4ar,2022-11-22,2022-12-10,12,Approved,176660,125,0.01,240,89.2,96.4,Education Expenses,662,68155,358901
sdv-id-iYrVcF,sdv-pii-runs6,2022-10-07,2022-06-18,10,Approved,47365,19964,6.25,180,45.9,52.1,Medical Expenses,795,62980,272418
sdv-id-dhIfku,sdv-pii-y75oo,2024-07-27,,19,Approved,186617,1327,0.52,120,88.9,96.0,Debt Consolidation,670,108597,447742
sdv-id-ngRISi,sdv-pii-hwjty,2023-09-19,2023-08-16,12,Denied,83713,4271,5.51,240,60.1,68.5,Home Improvement,741,74213,338603
sdv-id-JlEHcy,sdv-pii-crsjl,2022-01-29,2022-04-14,10,Denied,96912,288,0.04,360,68.2,75.9,Home Improvement,635,81633,365465
sdv-id-MoVwPz,sdv-pii-m81mw,2023-04-16,2022-05-22,14,Pending,84414,25175,6.25,180,52.7,58.6,Debt Consolidation,795,123706,423956
sdv-id-dWjRWE,sdv-pii-j77f0,2023-12-15,2023-07-22,16,Approved,62042,21611,6.25,240,46.4,52.1,Home Improvement,762,103541,366036
sdv-id-wLGhNU,sdv-pii-gquji,2023-06-11,2024-05-10,16,Approved,107606,10872,6.25,240,74.7,83.8,Medical Expenses,699,70546,349331
sdv-id-kuyomL,sdv-pii-z74l7,2023-04-24,,15,Denied,91336,33497,6.25,120,57.0,61.5,Debt Consolidation,774,133182,390564
sdv-id-byOygV,sdv-pii-udwyk,2022-08-04,,13,Approved,107874,5893,6.25,240,72.8,79.4,Debt Consolidation,673,86149,359976
sdv-id-MdGEOB,sdv-pii-r7pbm,2023-05-22,2024-02-09,15,Pending,186709,308,0.06,120,88.3,95.3,Education Expenses,670,79934,456496
sdv-id-EcHCcA,sdv-pii-ne88a,2023-02-08,2023-05-13,14,Approved,71706,34693,6.25,120,52.8,58.5,Debt Consolidation,741,87249,361990
sdv-id-fhgoim,sdv-pii-vhql9,2024-12-17,2024-12-23,14,Approved,68849,18455,6.25,240,57.3,64.1,Education Expenses,759,97848,362553
sdv-id-vxfziq,sdv-pii-jxwyr,2023-05-24,2024-04-29,17,Pending,108720,37706,6.25,180,62.0,65.9,Debt Consolidation,756,114380,462535
sdv-id-boePVJ,sdv-pii-uheqs,2024-04-22,,14,Approved,182128,66,0.0,360,85.1,93.7,Home Improvement,748,126720,528998
sdv-id-Xxpgcm,sdv-pii-04dst,2023-08-09,,10,Denied,80988,9665,6.25,360,63.5,70.2,Home Improvement,761,108539,418814
sdv-id-pmNszV,sdv-pii-vli9y,2023-12-07,2023-07-24,12,Approved,62282,2777,6.23,360,54.7,62.3,Debt Consolidation,732,74289,322103
sdv-id-flRvVc,sdv-pii-b58wi,2024-04-11,2024-08-15,11,Approved,63546,54021,6.25,120,44.6,50.3,Education Expenses,795,128176,404193
sdv-id-sQmWNC,sdv-pii-d2qgm,2024-10-30,2024-10-24,23,Pending,188579,9,0.0,240,90.2,97.7,Home Improvement,674,78885,529852
sdv-id-DHkyUs,sdv-pii-h8aa9,2024-02-08,2023-11-10,22,Denied,157661,161,0.03,180,89.7,96.9,Debt Consolidation,627,64213,359720
sdv-id-dhUqam,sdv-pii-kdfty,2024-12-07,,16,Denied,124096,570,1.79,360,69.2,75.6,Medical Expenses,709,82698,356160
sdv-id-XBKfFS,sdv-pii-k3gpd,2022-09-08,2023-07-15,14,Withdrawn,169464,353,0.1,360,87.4,94.9,Education Expenses,659,74927,429397
sdv-id-fNKTte,sdv-pii-xzunf,2023-01-19,2022-06-07,19,Pending,129867,16,0.0,360,84.2,92.4,Debt Consolidation,691,65783,410785
sdv-id-LqaiQb,sdv-pii-d3k74,2024-06-01,2024-09-22,15,Approved,142239,13427,6.25,360,79.2,85.9,Home Improvement,788,109762,514314
sdv-id-qpivlt,sdv-pii-5lci8,2023-05-20,,12,Approved,165390,1684,1.38,240,83.2,90.5,Home Improvement,744,79046,477038
sdv-id-DVkItb,sdv-pii-pi4v5,2022-06-03,,16,Approved,113632,40895,6.25,360,63.8,68.4,Debt Consolidation,794,128844,498703
sdv-id-ADtKQR,sdv-pii-dfa6v,2023-02-01,2022-12-19,16,Approved,141874,976,0.68,120,83.7,91.2,Education Expenses,715,75472,443975
sdv-id-dQtAMv,sdv-pii-cc2pt,2022-03-02,2022-06-05,13,Pending,115187,50,0.01,360,67.7,72.6,Debt Consolidation,607,66049,329184
sdv-id-WkPXdV,sdv-pii-rpgd8,2024-09-05,2024-06-28,20,Approved,128739,10882,6.25,120,71.1,79.3,Education Expenses,791,127478,487555
sdv-id-cPtUTz,sdv-pii-1g8wc,2022-07-04,2023-04-11,12,Approved,46841,57918,6.25,120,44.7,50.7,Home Improvement,792,94502,310388
sdv-id-SheNRm,sdv-pii-vbr97,2022-03-18,2022-10-25,16,Approved,120291,26560,6.25,180,75.4,83.0,Medical Expenses,746,87322,351363
sdv-id-JyDuMj,sdv-pii-7ikga,2023-10-10,2024-07-10,20,Approved,125873,678,0.38,120,77.3,83.5,Home Improvement,738,66787,392401
sdv-id-KlqnIs,sdv-pii-nnwa5,2022-07-09,2022-09-04,12,Approved,45523,4003,6.25,240,44.4,50.6,Debt Consolidation,698,66903,279954
sdv-id-ingghk,sdv-pii-rg25y,2022-01-08,2022-01-28,13,Approved,187413,45716,6.25,360,83.8,88.7,Home Improvement,780,146496,526721
sdv-id-mgMKye,sdv-pii-ieear,2022-12-19,2022-05-17,12,Withdrawn,149522,913,1.36,360,83.4,89.3,Debt Consolidation,715,94842,461983
sdv-id-grzqOO,sdv-pii-35y86,2024-12-07,2024-12-03,14,Approved,148924,28711,6.25,120,85.0,91.5,Education Expenses,781,119085,421652
sdv-id-jYfRmR,sdv-pii-8dlhu,2022-08-18,2022-08-11,13,Approved,128586,44172,6.25,240,60.7,65.9,Education Expenses,784,143033,509665
sdv-id-QPhqdp,sdv-pii-s9kga,2024-09-01,2024-05-05,15,Approved,64622,40167,6.25,240,54.8,61.3,Education Expenses,788,101036,357064
sdv-id-anhDLG,sdv-pii-ufdej,2023-12-17,,9,Approved,82562,73953,6.25,180,49.3,54.8,Medical Expenses,795,132496,413417
sdv-id-JFlNlq,sdv-pii-nn5an,2023-02-19,2023-11-02,13,Pending,127576,1054,1.24,120,77.2,83.5,Debt Consolidation,675,85711,411245
sdv-id-wlhGoC,sdv-pii-rvbfu,2024-04-05,2024-06-19,16,Denied,137374,647,0.76,360,78.8,86.4,Debt Consolidation,705,78297,400168
sdv-id-IXrmim,sdv-pii-6kv9n,2023-02-14,2022-11-24,12,Pending,142015,148,0.16,240,86.4,92.8,Medical Expenses,696,64836,367875
sdv-id-OIQvEI,sdv-pii-mzklh,2022-07-13,2022-12-27,15,Approved,84277,40050,6.25,120,57.3,64.9,Debt Consolidation,769,117339,426248
sdv-id-uAMznF,sdv-pii-4aqj2,2022-12-03,2022-07-16,13,Approved,98279,30211,6.25,360,61.4,69.9,Home Improvement,791,125347,433311
sdv-id-cQVwuP,sdv-pii-cmwo8,2022-04-19,2022-03-01,16,Approved,67959,49151,6.25,180,46.6,52.4,Debt Consolidation,792,117262,356823
sdv-id-fWSAdw,sdv-pii-76ym4,2022-03-01,2022-02-21,17,Denied,108484,1671,1.59,360,73.7,82.7,Home Improvement,639,68290,347313
sdv-id-NBdLQA,sdv-pii-nkf7t,2024-10-19,,10,Approved,115872,32818,6.25,240,59.8,65.0,Home Improvement,795,134307,466366
sdv-id-vjoXzu,sdv-pii-6piz5,2024-05-06,2024-01-14,18,Pending,135404,5,0.0,180,88.0,95.3,Education Expenses,650,61809,336202
sdv-id-cqMtyC,sdv-pii-hofrx,2023-01-09,2022-08-11,14,Pending,171588,9859,5.76,240,80.7,86.5,Home Improvement,726,139607,499417
sdv-id-KmYInk,sdv-pii-2lztg,2024-10-03,2023-10-27,13,Approved,111499,26179,6.25,240,66.9,71.6,Home Improvement,792,131782,502303
sdv-id-YWsuRG,sdv-pii-09c24,2024-09-11,2024-08-08,17,Approved,89558,2721,6.23,240,71.7,79.9,Medical Expenses,670,69740,356333
sdv-id-TOkjvF,sdv-pii-wpnmm,2022-02-18,2022-02-16,14,Approved,66913,21226,6.25,360,48.7,55.7,Home Improvement,786,109664,341620
sdv-id-imEwNO,sdv-pii-cxzri,2023-01-22,,10,Pending,141002,521,1.8,240,79.8,86.8,Debt Consolidation,645,64913,412393
sdv-id-XuvIHl,sdv-pii-1wxec,2022-01-29,2022-05-13,9,Approved,66087,12062,6.25,360,50.8,56.9,Home Improvement,732,82718,316206
sdv-id-WqOTHh,sdv-pii-q4up2,2024-03-01,2024-07-26,11,Approved,118299,19861,6.25,180,69.1,73.6,Home Improvement,794,85721,381516
sdv-id-XuTwJC,sdv-pii-z6vme,2024-05-31,2023-07-30,12,Approved,44987,65095,6.25,240,43.9,50.0,Debt Consolidation,776,121043,329683
sdv-id-XOwOYe,sdv-pii-f7jkg,2023-06-27,,12,Denied,186539,305,0.02,240,89.1,96.0,Home Improvement,657,123601,489680
sdv-id-HLxAPn,sdv-pii-90p7i,2024-04-12,2023-04-19,17,Pending,88382,4,0.0,180,79.1,87.7,Debt Consolidation,605,61718,269279
sdv-id-lEvqxs,sdv-pii-n650y,2023-07-20,,17,Approved,71918,5907,6.24,120,61.7,71.4,Home Improvement,764,66533,359062
sdv-id-qJtZmE,sdv-pii-qoepj,2023-05-14,2023-01-19,11,Withdrawn,95875,57,0.01,360,78.7,87.4,Home Improvement,728,62273,335053
sdv-id-ZtUrUY,sdv-pii-nsb52,2022-09-01,2023-02-08,19,Approved,156251,4533,5.08,360,80.4,86.2,Home Improvement,669,115930,483949
sdv-id-ffTHkc,sdv-pii-69vdv,2024-07-12,2024-05-04,11,Approved,76321,7320,6.25,240,61.4,68.1,Debt Consolidation,781,91895,307241
sdv-id-CCyzxS,sdv-pii-1or6j,2023-11-04,2024-03-22,12,Approved,73035,70972,6.25,180,49.5,55.0,Debt Consolidation,792,116087,319805
sdv-id-bwNBzr,sdv-pii-3v614,2024-01-04,2023-11-25,12,Approved,121085,4539,6.23,360,64.8,71.0,Home Improvement,738,137659,455296
sdv-id-MxDPbo,sdv-pii-gr6pf,2024-10-18,2024-09-17,13,Approved,179654,5451,6.05,240,89.0,96.0,Home Improvement,788,101923,497243
sdv-id-BzGKlD,sdv-pii-u9kyg,2022-01-26,2022-01-28,16,Approved,66085,927,4.21,120,51.8,60.5,Home Improvement,673,65522,322751
sdv-id-WFoFXb,sdv-pii-lqwpf,2022-07-26,2023-06-13,18,Approved,110479,289,0.06,120,74.5,82.8,Medical Expenses,626,64041,346261
sdv-id-hCxsIg,sdv-pii-pdhc9,2022-06-26,2022-04-27,15,Denied,77383,100,0.08,180,72.6,83.7,Home Improvement,674,62281,291864
sdv-id-GcLcYO,sdv-pii-8u0g6,2023-03-30,2024-01-26,19,Approved,152352,3129,4.69,240,85.6,93.8,Education Expenses,738,78450,374763
sdv-id-CkGlam,sdv-pii-92hgt,2024-09-14,2023-12-02,14,Approved,95867,1861,5.56,240,64.9,70.8,Education Expenses,768,74772,364501
sdv-id-jKZkvH,sdv-pii-gvm5h,2024-09-08,2024-11-08,15,Approved,152834,21798,6.25,360,75.7,80.2,Home Improvement,794,110602,437499
sdv-id-ibgiEa,sdv-pii-shj3o,2023-03-06,2023-03-06,17,Approved,57653,6622,6.25,180,53.2,59.6,Medical Expenses,660,61901,268674
sdv-id-IrWGas,sdv-pii-j6fcr,2022-12-27,2023-06-01,15,Approved,66934,43106,6.25,240,47.9,53.6,Debt Consolidation,792,99160,392108
sdv-id-kPMLgU,sdv-pii-cfrr1,2023-11-25,2023-12-07,11,Pending,137428,2115,3.74,120,77.2,83.5,Home Improvement,753,108643,454470
